id,user,fecha,tweet,noticia,pais,miedo,ira,expectante,confianza,sorpresa,tristeza,repulsion,alegria,depresion,positivo,negativo,emociones,polaridad,palabra,emocion,puntuacion,emocion2
1040,Éponine Thénardier,2020-04-25 14:38:29,"Mi doctor me recetó unas pastillas para dormir porque esta semana la he pasado fatal con mi ansiedad y mi paranoia de creer que ya tengo Covid y ayer me tome una y no jueguen, caí rendida, literal me sentía pesadísima y toda drogada y me fui en segundos a los brazos de morfeo.",Crisis Guayaquil,Mexico,3,2,1,1,0,3,0,0,1,1,4,"['miedo', 'tristeza']",negativo,fatal,tristeza,0.922,tristeza
1043,Ó s c a r G o l d ®,2020-04-25 14:25:11,"Jon Kortajarena no quería la puta tortilla de Glovo, quería la hierba que acompaña al pedido y tenía mucha ansiedad por el #Covid_19 ",Crisis Guayaquil,España,1,1,1,0,0,1,1,0,0,0,2,"['miedo', 'ira', 'expectante', 'tristeza', 'repulsion']",negativo,puta,repulsion,0.766,repulsion
1045,Emilio J. RS,2020-04-25 14:14:13,"Opino (y no de ahora) que habría que autorizar un acompañante por paciente COVID-19 (formado en autoprotección ante el contagio), para mejorar los cuidados donde no pueden llegar los sanitarios, disminuir la ansiedad y en último caso para humanizar el final de la vida.",Crisis Guayaquil,España,3,1,6,1,0,4,1,1,0,3,4,['expectante'],negativo,contagio,repulsion,0.719,repulsion
1047,Gobierno de Acapulco,2020-04-25 14:00:01,"El brote de la enfermedad COVID-19, puede resultarles estresante a algunas personas. El temor y la ansiedad con respecto a una enfermedad pueden ser agobiantes y generar emociones fuertes.

Aquí te presentamos unas recomendaciones que te ayudarán a lidiar con el estrés. ",Crisis Guayaquil,Mexico,3,1,1,0,0,3,2,0,0,0,4,"['miedo', 'tristeza']",negativo,enfermedad,tristeza,0.828,tristeza
1049,Natalia Barria Obrador,2020-04-25 13:04:28,"Un fuerte abrazo  de ánimo a la distancia a todos  los que se sienten solos, angustiados, estresados, depre o con ansiedad a causa del #Covid_19 y la #CuarentenaInteligente y el #distanciamiento #Chile  #coronavirus #COVIDー19",Crisis Guayaquil,Chile,1,1,2,2,0,1,1,2,0,2,1,"['expectante', 'confianza', 'alegria']",positivo,abrazo,alegria,0.676,alegria
1053,lupe martínez campos,2020-04-25 12:03:06,"El mundo después del COVID-19 | Fernando Broncano: ""En tiempos de ansiedad crece el miedo a la libertad, y eso tiene enormes rendimientos políticos"" https://m.eldiario.es/_3cbe3813 a través de 
@eldiarioes",Crisis Guayaquil,España,2,1,3,1,2,1,0,1,0,1,2,['expectante'],negativo,miedo,miedo,0.828,miedo
1058,Apoyo Positivo,2020-04-25 11:00:00,"Primera píldora sobre COVID-19 & ANSIEDAD. SEXO, APPS Y CHEMSEX : Tomar conciencia de nuestras emociones.

Visita nuestro #blog en http://apoyopositivo.org.

#covid19
#chemsex",Crisis Guayaquil,España,0,0,0,1,0,0,0,0,0,2,0,['confianza'],positivo,conciencia,confianza,0.633,confianza
1059,Juanan Carapapa,2020-04-25 10:55:47,"Salir a la calle a comprar con muchísima ansiedad, no por el COVID sino por la 
@policia",Crisis Guayaquil,España,1,1,1,0,0,1,0,0,0,1,1,"['miedo', 'ira', 'expectante', 'tristeza']",neutro,ansiedad,expectante,0.609,expectante
1064,La caronorteña,2020-04-25 07:32:10,"Tengo un corazón de pollito que cuando me entero que alguien del personal de salud murió por covid, me pongo a llorar, porque puede ser mi compañero el día de mañana o quién sabe, hasta yo y me da ansiedad y miedo.",Crisis Guayaquil,Mexico,2,1,3,1,1,2,0,0,0,1,3,['expectante'],negativo,llorar,tristeza,0.828,tristeza
1072,Cindy♡,2020-04-25 04:56:09,"A veces me dan ganas de decirles a mis contactos de Whatsapp, los cuales comparten todos los días la cifra de  infectados por COVID-19, que si quisiera actualizarme con dicha cifra lo buscara yo misma... Pero me veré bien hater verdad? Me elevan la ansiedad!!!!!",Crisis Guayaquil,El Salvador,1,1,1,1,0,1,0,0,0,1,1,"['miedo', 'ira', 'expectante', 'confianza', 'tristeza']",neutro,verdad,confianza,0.844,confianza
1079,Harmonia.la,2020-04-25 03:04:38,"El estrés que ocasionan la cuarentena y la pandemia puede hacer que sientas síntomas que en realidad no tienes.  Por eso, es importante saber diferenciar los síntomas reales del COVID y de otros padecimientos, como la ansiedad. https://harmonia.la/coronavirus-covid-19/como-diferenciar-sintomas-de-covid-19-a-un-ataque-de-ansiedad…",Crisis Guayaquil,Mexico,3,1,1,1,0,2,0,0,0,2,3,['miedo'],negativo,pandemia,tristeza,0.75,tristeza
1086,Food and Travel MX,2020-04-25 01:01:59,"No todo es estrés, ansiedad y malas noticias, también se habla de un nuevo respiro para el mundo que sucede a la par de la cuarentena por COVID-19 que estamos viviendo. Aquí te contamos el lado b del #Coronavirus ",Crisis Guayaquil,Mexico,2,1,1,1,0,1,0,1,1,2,2,['miedo'],neutro,ansiedad,expectante,0.609,expectante
1089,PoliticaVital,2020-04-25 00:54:59,"COVID-19 .. No solo mueren los ancianos y las personas con enfermedades pre existentes ... Ansiedad, la carga viral, el nivel del cortisol .. el insomnio, el stress, el estreñimiento ..",Crisis Guayaquil,Peru,0,0,0,2,0,0,1,0,0,2,2,['confianza'],neutro,estreñimiento,repulsion,0.703,repulsion
1090,Éponine Thénardier,2020-04-25 00:53:50,Mi crush me respondió después de una semana y media y me dijo que ya está atendiendo a pacientes de covid en la raza. Mi ansiedad ha vuelto y a niveles superiores.,Crisis Guayaquil,Mexico,1,1,1,0,0,1,0,0,0,0,1,"['miedo', 'ira', 'expectante', 'tristeza']",negativo,ansiedad,miedo,0.594,miedo
1094,Enara Amarillo M,2020-04-24 23:43:04,Un video corto sobre la ansiedad en tiempos de cuarentena  #Covid_19 #CuarentenaExtendida,Crisis Guayaquil,Colombia,2,1,1,0,0,1,0,0,0,0,1,['miedo'],negativo,ansiedad,miedo,0.594,miedo
1098,james guapacho,2020-04-24 23:22:33,6 tips para manejar la ansiedad en tiempos de COVID-19 http://dlvr.it/RVPxFH,Crisis Guayaquil,Colombia,1,1,1,0,0,1,0,0,0,0,1,"['miedo', 'ira', 'expectante', 'tristeza']",negativo,ansiedad,miedo,0.594,miedo
1099,Majoo,2020-04-24 23:18:11,"Sinceramente estoy cansada de leer en todos lados cosas sobre el covid-19, y no es que sea indiferente a la pandemia o que no me importe solo que no necesito llenarme la cabeza de ansiedad y preocupación 24/7",Crisis Guayaquil,Venezuela,3,2,2,0,0,4,1,0,0,0,4,['tristeza'],negativo,pandemia,tristeza,0.75,tristeza
1101,Caricatura,2020-04-24 21:58:43,"Brother si no me mata el covid, me va a matar el estrés.
Complicado esto de luchar contra la escasez, el sobreprecio, el desempleo, los acaparadores, la cuarentena, el encierro, la ansiedad, la depresión, el gobierno, LadyVereda, y el pésimo internet de claro.",Crisis Guayaquil,Ecuador,5,3,1,0,0,3,1,0,0,0,8,['miedo'],negativo,matar,miedo,0.962,miedo
1102,Celso Arango,2020-04-24 21:32:34,"“Uno de cada cinco niños tenía síntomas depresivos y de ansiedad tras un mes de confinamiento en China” Lo que no dicen es que sin covid es uno de cada seis. https://elpais.com/ciencia/2020-04-24/uno-de-cada-cinco-ninos-tenia-sintomas-depresivos-y-de-ansiedad-tras-un-mes-de-confinamiento-en-china.html?ssm=TW_CC… vía 
@el_pais",Crisis Guayaquil,España,2,2,1,0,0,2,0,0,0,0,2,"['miedo', 'ira', 'tristeza']",negativo,ansiedad,miedo,0.594,miedo
1103,Aristegui Noticias,2020-04-24 21:30:13,"Neymar siente “ansiedad” por volver a jugar futbol, tras pandemia de Covid-19
http://ow.ly/oo8S50zo22O",Crisis Guayaquil,Mexico,2,1,1,0,0,2,0,0,0,0,3,"['miedo', 'tristeza']",negativo,pandemia,tristeza,0.75,tristeza
1109,Cintia,2020-04-24 20:25:28,Tengo que decir que con todo esto del Covid diariamente me está llamando alguien y comprobando como voy y diciéndome que otra persona me llamará. Al final así es como me acabaré quitando la ansiedad a coger el teléfono porque ahora SI o SI tengo que contestar si llaman.,Crisis Guayaquil,España,1,1,1,0,1,1,0,0,1,0,2,"['miedo', 'ira', 'expectante', 'sorpresa', 'tristeza', 'depresion']",negativo,ansiedad,miedo,0.594,ansiedad
1111,fronterainfo,2020-04-24 18:36:27,"Adultos mayores, los más expuestos a depresión y ansiedad ante pandemia de #Covid_19",Crisis Guayaquil,EEUU,2,1,1,0,0,3,0,0,0,0,3,['tristeza'],negativo,depresión,tristeza,0.925,tristeza
1112,Abraham Gonzalez,2020-04-24 18:28:24,"Soy ""voluntario"" a fuerzas de un programa para combatir la ansiedad/aburrimiento/todo lo que conlleva el covid, donde hablas con un compañero por 30 min sobre cosas x (recalco que el compañero puede estar en otra ciudad) y me toco con uno de CDMX y fue bien random la llamada",Crisis Guayaquil,Mexico,1,0,1,1,0,0,0,1,0,3,0,"['miedo', 'expectante', 'confianza', 'alegria']",positivo,compañero,confianza,0.75,confianza
1114,ミ☆ Cari,2020-04-24 18:21:28,Me da ansiedad: cómo son los búnkeres de lujo cuya demanda ha aumentado por la amenaza del covid-19 https://bbc.com/mundo/noticias-52354500…,Crisis Guayaquil,Panama,2,3,1,0,0,1,0,1,0,1,3,['ira'],negativo,amenaza,ira,0.742,ira
1118,Mile Q,2020-04-24 17:16:58,"Gracias  al covid-19 , mi  ansiedad   aumento  más   de lo normal   la peor  cosa  es  parece  que  me  estoy  muriendo  lentamente  ",Crisis Guayaquil,Paraguay,2,1,1,0,0,2,0,0,0,0,2,"['miedo', 'tristeza']",negativo,ansiedad,miedo,0.594,miedo
1121,Reportes Nicas,2020-04-24 16:05:46,"Especialistas dicen que incertidumbre por Covid-19 en el país genera una ansiedad que podría derivar en trastornos emocionales. Esta ansiedad y sus consecuencias como falta de sueño, de apetito, tristeza, frustración, entre otros síntomas, se ... http://tinyurl.com/y8eytvuc",Crisis Guayaquil,Nicaragua,3,4,2,1,0,3,1,0,0,0,5,['ira'],negativo,tristeza,tristeza,0.864,tristeza
1122,Psicologia deporte,2020-04-24 16:05:33,"Valoración del grado de estrés, ansiedad, emocional y actividad física de la población durante la situación inducida por el COVID-19",Crisis Guayaquil,España,2,1,2,0,0,2,1,0,0,2,3,"['miedo', 'expectante', 'tristeza']",negativo,situación,tristeza,0.621,tristeza
1124,Cultura en México,2020-04-24 16:03:42,"¿Cómo apoyar a una persona con ansiedad en tiempos de COVID-19?
Vía 
@AnimalMX
 / #Cultura 
#SaludMental  #COVID",Crisis Guayaquil,Mexico,1,1,1,0,0,1,0,0,0,0,1,"['miedo', 'ira', 'expectante', 'tristeza']",negativo,ansiedad,miedo,0.594,miedo
1125,Astillas de Luz,2020-04-24 16:03:13,Cómo estar en mi jardín ha ayudado a aliviar mi ansiedad COVID-19 https://wp.me/p8cQNN-1nRa,Crisis Guayaquil,España,1,1,1,0,0,1,0,1,0,2,1,"['miedo', 'ira', 'expectante', 'tristeza', 'alegria']",positivo,ansiedad,expectante,0.609,expectante
1126,LuisOTovar,2020-04-24 16:02:35,Como cuando te cuesta respirar y no sabes si sospechar que tienes ansiedad o COVID,Crisis Guayaquil,Mexico,2,1,1,0,0,1,0,0,0,0,2,['miedo'],negativo,ansiedad,miedo,0.594,miedo
1127,Diario La Página,2020-04-24 15:45:14,Neymar afirma que tiene ansiedad por no saber cuándo volverá a jugar por el covid-19 https://lapagina.com.sv/deportes/neymar-afirma-que-tiene-ansiedad-por-no-saber-cuando-volvera-a-jugar-por-el-covid-19/…,Crisis Guayaquil,El Salvador,1,1,1,0,0,1,0,0,0,0,2,"['miedo', 'ira', 'expectante', 'tristeza']",negativo,ansiedad,miedo,0.594,miedo
1128,Salud y Medicina,2020-04-24 15:39:08,"Durante el #confinamiento por #Covid_19, las personas con #Alzheimer deben mantener sus rutinas y actividades para evitar los problemas conductuales derivados de la desorientación y la ansiedad. La Fundación 
@AlzheimerEsp
 da una serie de pautas:

https://bit.ly/2Ye5Jbt",Crisis Guayaquil,España,3,2,1,1,0,2,0,0,0,1,2,['miedo'],negativo,ansiedad,miedo,0.594,miedo
1130,Fran Romero †††,2020-04-24 15:29:10,Hoy es viernes y el cuerpo lo sabe... Sabe que tengo que ir a los gochos de las verduras y que los niveles de ansiedad lleguen al tope entre los precios y la Mardita ignorancia de la gente que no sigue las normas de prevención del #Covid_19,Crisis Guayaquil,Venezuela,2,1,2,0,0,2,1,0,0,1,3,"['miedo', 'expectante', 'tristeza']",negativo,cuerpo,repulsion,0.795,repulsion
1131,FCAM,2020-04-24 15:03:08,"Ejercicios para manejar la ansiedad causada por el COVID-19

Nuestras colegas de 
@FondoCamy
 nos comparten un conjunto de herramientas súper necesarias para resistir en estos tiempos",Crisis Guayaquil,Nicaragua,1,1,1,1,0,1,0,0,0,1,2,"['miedo', 'ira', 'expectante', 'confianza', 'tristeza']",negativo,ansiedad,miedo,0.594,miedo
1133,FRANCISCO URQUIA,2020-04-24 13:48:03,"Víctor, venezolano sobreviviente de COVID-19: 
“Cuando a uno le dicen que tiene COVID-19 empieza a creer que le falta el aire, cree que le falta el oxígeno y caes en ansiedad; la mente empieza a jugar contigo”, recuerda.
Vía: 
@EfectoCocuyo
 
https://efectococuyo.com/coronavirus/vecinos-venian-con-guantes-y-tapabocas-a-traernos-mercado-cuenta-victor-sobreviviente-de-covid-19/…",Crisis Guayaquil,Venezuela,3,3,1,0,0,1,2,1,0,1,4,"['miedo', 'ira']",negativo,falta,repulsion,0.734,repulsion
1135,Carolina Fuenmayor,2020-04-24 13:04:32,"#24Abril #CoronavirusEnVenezuela: Confinamiento #Covid_19 genera ansiedad y repercute en la alimentación alterando la #salud. A las 10am Dr. Wartan Keklikian , cirujano bariátrico y metabólico con 
@cfperiodista
 @turismoestereo
 ¡ONDA LA SUPERESTACIÓN! por",Crisis Guayaquil,Venezuela,1,1,1,0,0,1,0,0,0,0,1,"['miedo', 'ira', 'expectante', 'tristeza']",negativo,ansiedad,miedo,0.594,miedo
1136,Diario La Verdad,2020-04-24 13:01:54,#23Abr #Zulia #Covid19 | Ofrecen ayuda psicológica gratis por ansiedad ante la Covid-19,Crisis Guayaquil,Venezuela,1,1,1,0,0,1,0,0,0,1,1,"['miedo', 'ira', 'expectante', 'tristeza']",neutro,ansiedad,expectante,0.609,expectante
1137,Hospital de La Ceja,2020-04-24 12:53:37,"Es normal sentir miedo y ansiedad en estos tiempos de #Covid-19. Habla con tus seres queridos sobre tus sentimientos y si necesitas ayuda con el manejo de tus emociones, marca la línea de la vida 4035540. #Hablemos 
 #EvitaElCoronavirus  #TuSaludNuestroCompromiso",Crisis Guayaquil,Colombia,2,1,2,0,1,1,0,0,0,1,2,"['miedo', 'expectante']",negativo,miedo,miedo,0.828,miedo
1139,Shia Bertoni,2020-04-24 12:22:45,"Rehabilitarte ofrece consultas psicológicas vía telefónica para ayudar a enfrentar la ansiedad generada por el covid-19
@rehabilitarte
 
#Covid_19 #24Abril",Crisis Guayaquil,España,1,1,1,1,0,1,0,0,0,1,1,"['miedo', 'ira', 'expectante', 'confianza', 'tristeza']",neutro,ayudar,confianza,0.648,confianza
1142,Jhander Delgado,2020-04-24 10:55:42,"Desde 
@FLaPastillita
 te mostramos las diferencias entre síntomas de ansiedad y síntomas de Covid—19.

Mantener la calma en estos momentos es primordial para conservar nuestra salud. ¡Ayúdanos a seguir ayudando! #Venezuela #COVID19",Crisis Guayaquil,Venezuela,1,1,2,1,0,1,0,0,0,1,1,['expectante'],neutro,ansiedad,expectante,0.609,expectante
1143,Mario Sánchez,2020-04-24 09:19:30,"Comparto esta encuesta sobre consumo de alimentos, ansiedad y falta de placer durante la pandemia COVID-19.

Tiene como objeto analizar los diferentes patrones de consumo durante esta época excepcional",Crisis Guayaquil,España,3,2,1,1,0,2,1,1,0,1,4,['miedo'],negativo,pandemia,tristeza,0.75,tristeza
1145,Ayuda Psicológica,2020-04-24 08:30:13,"RT 
@pensarenpsicolo
: RT 
@Comunidad_UNAM
: Si por la COVID-19 sientes estrés o ansiedad, la 
@UNAM_MX
 te ofrece una herramienta diseñada por 
@unam_psicologia
 @FacMedicinaUNAM
 @Comunidad_UNAM
 y 
@ssalud
 para evaluar riesgos a la salud mental y recibir atenció… https://buff.ly/2YaDfiP",Crisis Guayaquil,Mexico,1,1,1,0,0,1,0,0,0,0,2,"['miedo', 'ira', 'expectante', 'tristeza']",negativo,ansiedad,miedo,0.594,miedo
1146,raul ☾,2020-04-24 07:47:47,Genial me vuelve a doler al respirar  covid o ansiedad?,Crisis Guayaquil,España,1,1,1,0,0,1,0,0,0,0,1,"['miedo', 'ira', 'expectante', 'tristeza']",negativo,ansiedad,miedo,0.594,miedo
1147,"Se me cuidan,¿ya?",2020-04-24 07:45:23,Cómo diferencio la presión en el pecho por ansiedad o covid?,Crisis Guayaquil,Peru,1,1,1,0,0,1,0,0,0,0,2,"['miedo', 'ira', 'expectante', 'tristeza']",negativo,ansiedad,miedo,0.594,miedo
1150,BluRadio Colombia,2020-04-24 07:31:03,"#TopBLU “Somos humanos, tenemos miedo y ansiedad”: médicos recuperados de COVID-19",Crisis Guayaquil,Colombia,2,1,2,0,1,1,0,0,0,0,2,"['miedo', 'expectante']",negativo,miedo,miedo,0.828,miedo
1151,José Rocha,2020-04-24 06:07:15,"O sea si, covid, pero también qué pedo con las crisis de ansiedad.",Crisis Guayaquil,Mexico,1,1,1,0,0,1,0,0,0,0,2,"['miedo', 'ira', 'expectante', 'tristeza']",negativo,crisis,miedo,0.766,miedo
1152,Secretaría del Trabajo del Estado de México,2020-04-24 05:59:28,"Si sientes que estás sufriendo episodios de crisis, ansiedad y violencia, estamos contigo a través de la Línea Sin Violencia 800 108 40 53. #ContingenciaSinViolencia #Covid_19mx",Crisis Guayaquil,España,2,2,1,0,0,2,0,0,0,0,3,"['miedo', 'ira', 'tristeza']",negativo,violencia,miedo,0.812,miedo
1153,DeInteresDiario,2020-04-24 05:20:25,"RESIDE, del Despacho Primera Dama, lleva mensajes de aliento para combatir ansiedad por COVID-19  Por: León Felipe /DeinteresDiario SANATO DOMINGO, RD.- -https://deinteresdiario.com/reside-del-despacho-primera-dama-lleva-mensajes-de-aliento-para-combatir-ansiedad-por-covid-19-por-leon-felipe-deinteresdiario-sanato-domingo-rd/…

#DeInteresDiario  #Noticias 
 #Deinteres",Crisis Guayaquil,Ecuador,1,1,1,0,0,1,0,0,0,0,1,"['miedo', 'ira', 'expectante', 'tristeza']",negativo,ansiedad,miedo,0.594,miedo
1155,danni,2020-04-24 04:47:27,"Creo que Facebook solo me provoca ansiedad, con tantas noticias sobre el COVID-19, sobre perritos abandonados, viejitos sin trabajo o abandonados y es horrible darte cuenta que hay tanta tristeza y soledad y no poder hacer nada.",Crisis Guayaquil,Mexico,3,2,1,2,0,5,1,0,1,2,5,['tristeza'],negativo,tristeza,tristeza,0.864,tristeza
1156,fuazo,2020-04-24 04:40:13,"Me mata el COVID, o la puta ansiedad, alguna de esas dos",Crisis Guayaquil,Colombia,1,1,1,0,0,1,1,0,0,0,2,"['miedo', 'ira', 'expectante', 'tristeza', 'repulsion']",negativo,puta,repulsion,0.766,repulsion
1158,Gi Lenzo,2020-04-24 03:24:24,#ansiedad más poderosa que el virus #COVID19 #Covid_19 #transtornodeansiedad,Crisis Guayaquil,Argentina,1,1,1,0,0,1,0,0,0,0,2,"['miedo', 'ira', 'expectante', 'tristeza']",negativo,ansiedad,miedo,0.594,miedo
1160,El Nacional,2020-04-24 03:00:00,Rehabilitarte ofrece consultas psicológicas vía telefónica para ayudar a enfrentar la ansiedad generada por el covid-19 https://bit.ly/3ayMQlT,Crisis Guayaquil,Venezuela,1,1,1,1,0,1,0,0,0,1,1,"['miedo', 'ira', 'expectante', 'confianza', 'tristeza']",neutro,ayudar,confianza,0.648,confianza
1161,Eve Cañas,2020-04-24 02:56:44,"Intento ya no ver las actualizaciones de los casos positivos del Covid-19 en Ecuador todos los días (no quiero hacerle favor a la ansiedad), así que recién me entero que ya han logrado ponerse al día con las pruebas rezagadas...",Crisis Guayaquil,Ecuador,1,1,1,0,0,1,0,0,0,0,1,"['miedo', 'ira', 'expectante', 'tristeza']",negativo,ansiedad,miedo,0.594,miedo
1172,Centro Diapren,2020-04-24 01:01:55,"La pandemia #COVID_19 ha provocado cambios repentinos en nuestra vida

Es natural sentir #estrés, #ansiedad, #tristeza, #enojo o #miedo. Si sientes te sobrepasa responde este cuestionario para evaluar la existencia de algún riesgo en #saludmental

http://misalud.unam.mx/covid19/",Crisis Guayaquil,Mexico,5,2,3,1,1,4,1,0,0,1,7,['miedo'],negativo,tristeza,tristeza,0.864,tristeza
